timestamp,symbol,buy_exchange,sell_exchange,buy_price,sell_price,profit_bps,net_profit_bps,latency_ns,decision
306947052211100,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,90300,3
306947052232600,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,111800,3
306947052235400,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,114600,3
306947052238800,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,118000,3
306947052268100,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,147300,3
306947052270100,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,149300,3
306947067416100,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,9500,3
306947067418000,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,11400,3
306947067420900,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,14300,3
306947067423500,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,16900,3
306947067427000,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,20400,3
306947067430600,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,24000,3
306947067431800,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,25200,3
306947067437100,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,30500,3
306947067437800,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,31200,3
306947067438500,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,31900,3
306947082606900,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,15200,3
306947067445800,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,39200,3
306947082609500,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,17800,3
306947067446400,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,39800,3
306947082616400,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,24700,3
306947082619200,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,27500,3
306947082623100,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,31400,3
306947082626700,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,35000,3
306947098598200,BTCUSDT,coinbase,binance,49832.83306947098597900,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,,0.00,21500,3
50114.97,56.6,0.0,25100,3
306947082627900,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,36200,3
306947098602900,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,29800,3
306947082633100,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,41400,3
306947098614000,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,40900,3
306947098602700,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,26300,3
306947098623900,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,50800,3
306947082633800,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,42100,3
306947098630400,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,57300,3
306947098613900,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,37500,3
306947082635300,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,43600,3
306947098634900,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,61800,3
306947098677700,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,101300,3
306947082643500,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,51800,3
306947098636800,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,63700,3
306947082644000,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,52300,3
306947098641800,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,68700,3
306947098682400,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,106000,3
306947126600500,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,11600,3
306947098642400,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,69300,3
306947098697400,BTCUSDT,bybit,coinbase,48764.27,50116.04306947098643200,,277.2BTCUSDT,bybit,binance,,48764.3,50114.970.00,,277.0121000,,0.03,
70100,3
306947126602000,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,13100,3
306947098700700,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,124300,3
306947098753300,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,180200,3
306947098750300,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,173900,3
306947098751200,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,174800,3
306947098755200,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,182100,3
306947140479600,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,82800,3
306947126604500,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,15600,3
306947098791700,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,215300,3
306947126607100,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,18200,3
306947098836800,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,260400,3
306947098837400,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,261000,3
306947126610600,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,21700,3
306947140485000,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,88200,3
306947126614200,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,25300,3
306947140500200,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,103400,3
306947155270800,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,18000,3
306947126615500,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,26600,3
306947155273300,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,20500,3
306947126620900,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,32000,3
306947140506500,BTCUSDT,kraken,coinbase,49810.21306947126621500,50116.04,,BTCUSDT,61.4binance,,0.0bybit,,49807.64,51006.01109700,,240.63,
0.0,32600,3
306947155278500,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,25700,3
306947126622300,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,33400,3
306947155282600,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,29800,3
306947126629800,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,40900,3
306947140513600,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,116800,3
306947140519200,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,122400,3
306947155288100,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,35300,3
306947140523300,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,126500,3
306947155326600,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,73800,3
306947140534700,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,137900,3
306947126630300,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,41400,3
306947155331600,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,78800,3
306947140535600,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,138800,3
306947155340500,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,87700,3
306947140536800,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,140000,3
306947140548900,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,152100,3
306947155341800,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,89000,3
306947140549600,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,152800,3
306947155343600,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,90800,3
306947155355500,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,102700,3
306947155356200,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,103400,3
306947242465300,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,35400,3
306947242470800,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,40900,3
306947242487400,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,57500,3
306947242494000,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,64100,3
306947242500700,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,70800,3
306947242505600,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,75700,3
306947242508300,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,78400,3
306947242518900,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,89000,3
306947258286300306947258260200,,BTCUSDT,BTCUSDTcoinbase,coinbase,,binance,binance,49832.8349832.83,,50114.9750114.97,,56.656.6,,0.00.0,,2450032700,,33

306947242520700,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,90800,3
306947258290700,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,28900,3
306947258264400,BTCUSDT,binance,coinbase,49807.64306947242522400,,50116.04BTCUSDT,,61.9bybit,,0.0,binance36900,,348764.27
,50114.97,277.0,0.0,92500,3
306947258299500,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,37700,3
306947258278400,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,50900,3
306947258303600,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,41800,3
306947242532000,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,102100,3
306947273386500,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,32500,3
306947258311000,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,49200,3
306947258317800,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,56000,3
306947258286700,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,59200,3
306947242533200,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,103300,3
306947273391100,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,37100,3
306947258323200,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,61400,3
306947258324100,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,96600,3
306947287570600,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,16400,3
306947258337400,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,75600,3
306947287572700,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,18500,3
306947258393400,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,165900,3
306947258338600,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,76800,3
306947258435700,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,208200,3
306947273405100,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,51100,3
306947287577000,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,22800,3
306947258448200,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,220700,3
306947273409700,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,55700,3
306947287581500,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,27300,3
306947258340000,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,78200,3
306947273416900,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,62900,3
306947258449400,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,221900,3
306947287587000,BTCUSDT,coinbase,bybit,49832.83306947258440500,,51006.01BTCUSDT,,kraken,bybit,235.4249810.21,,0.0051006.01,,32800240.1,,30.0
,178700,3
306947258450900,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,223400,3
306947273421800,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,67800,3
306947258443200,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,181400,3
306947258469600,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,242100,3
306947287592900,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,38700,3
306947329576900,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,13000,3
306947273424500,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,70500,3
306947287595300,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,41100,3
306947258470600,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,243100,3
306947329578900,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,15000,3
306947329584000,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,20100,3
306947287603100,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,48900,3
306947340183600,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,36700,3
306947329588100,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,24200,3
306947287604200,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,50000,3
306947273432900,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,78900,3
306947340187500,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,40600,3
306947287605700,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,51500,3
306947329593400,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,29500,3
306947287618000,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,63800,3
306947340194600,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,47700,3
306947273434200,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,80200,3
306947329599500,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,35600,3
306947340199500,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,52600,3
306947273435800,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,81800,3
306947287618700306947329601600,,BTCUSDT,BTCUSDT,bybit,binance,krakenkraken,,49807.6448764.27,,50204.24,50204.279.6,,0.0,295.337700,,0.03
,64500,3
306947273447300,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,93300,3
306947340207400,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,60500,3
306947273448600,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,94600,3
306947329609000,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,45100,3
306947340213800,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,66900,3
306947366183600,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,8400,3
306947329610100,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,46200,3
306947340217700,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,70800,3
306947366185000,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,9800,3
306947366187600,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,12400,3
306947340225000,BTCUSDT,kraken,binance,49810.21,50114.97306947329611300,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,47400,3,
61.2,0.0,78100,3
306947366190000,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,14800,3
306947366193300,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,18100,3
306947340226000,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,79100,3
306947329622700,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,58800,3
306947366197300,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,22100,3
306947340227100,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,80200,3
306947329623400,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,59500,3
306947340238200,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,91300,3
306947366198500,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,23300,3
306947340238900,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,92000,3
306947366203400,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,28200,3
306947366204000,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,28800,3
306947366204700,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,29500,3
306947366212100,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,36900,3
306947366212500,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,37300,3
306947442250200,BTCUSDT,coinbase,binance,49832.83,50114.97306947442345600,,56.6BTCUSDT,coinbase,binance,,0.0049832.83,,2250050114.97,,56.6,30.0,
24600,3
306947442351800,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,30800,3
306947442254300,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,26600,3
306947442369000,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,48000,3
306947442265500,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,37800,3
306947458381000,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6306947458382000,,0.0BTCUSDT,coinbase,,39300binance,3
,49832.83,50114.97,56.6,0.0,39500,3
306947442271400,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,43700,3
306947458394600,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,52100,3
306947442382100,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,61100,3
306947458393600,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,51900,3
306947442394600,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,73600,3
306947458431200,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,88700,3
306947442279700,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,52000,3
306947458430100,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,88400,3
306947442403600,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,82600,3
306947442288400,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,60700,3
306947458611800,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,269300,3
306947458456800,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,115100,3
306947442291700,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,64000,3
306947442406800,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,85800,3
306947458629500,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,287000,3
306947442305200,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,77500,3
306947458644200,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,301700,3
306947442421600,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,100600,3306947458475900
,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,134200,3
306947458655100,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,312600,3
306947442306800,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,79100,3
306947442423500,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,102500,3
306947458488100,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,146400,3
306947458674300,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,331800,3
306947458493400,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,151700,3
306947442308700,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,81000,3
306947442425700,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,104700,3
306947458676800,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,334300,3
306947458516400,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,174700,3
306947442343600,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,115900,3
306947442451400,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,130400,3
306947442346600,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,118900,3
306947458681200,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,338700,3
306947458518600,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,176900,3
306947442452700,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,131700,3
306947458718300,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,375800,3
306947508206100,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,19300,3
306947458522500,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,180800,3
306947511254500,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,8400,3
306947458720200,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,377700,3
306947508208400,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,21600,3
306947458558200,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,216500,3
306947511256200,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,10100,3
306947458559900,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,218200,3
306947508214100,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,27300,3
306947516587400,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,5400,3
306947511258800,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,12700,3
306947516588400,BTCUSDT,binance,coinbase,49807.64,50116.04306947508217800,,61.9BTCUSDT,,0.0kraken,,coinbase6400,,49810.213
,50116.04,61.4,0.0,31000,3
306947523825600,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,41700,3
306947511261900,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,15800,3
306947508222900,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,36100,3
306947523828400,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,44500,3
306947511265600,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,19500,3
306947516590800,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,8800,3
306947508228300,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,41500,3
306947511269300,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,23200,3
306947516593300,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,11300,3
306947523833300,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,49400,3
306947508230200,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,43400,3
306947516597000,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,15000,3
306947511270600,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0306947508238000,,24500,BTCUSDT3
,kraken,binance,49810.21,50114.97,61.2,0.0,51200,3
306947523837700,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,53800,3
306947516600500,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,18500,3
306947511275600,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,29500,3
306947523843400,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,59500,3
306947516602000,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,20000,3
306947511276300,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,30200,3
306947508238900,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,52100,3
306947516607100,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,25100,3
306947511277400,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,31300,3
306947523848800,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,64900,3
306947511285000,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,38900,3
306947508240300,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,53500,3
306947516607800,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,25800,3
306947523850900,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,67000,3
306947508251700,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,64900,3
306947511285500,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,39400,3
306947516608700,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,26700,3
306947523858200,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,74300,3
306947508252500,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,65700,3
306947516616400,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,34400,3
306947523859300,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,75400,3
306947523860400,BTCUSDT,bybit,binance,48764.27306947516617000,,50114.97BTCUSDT,,277.0,bybit0.0,,kraken76500,,48764.27,350204.24
,295.3,0.0,35000,3
306947523872700,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,88800,3
306947523873400,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,89500,3
306947597049100,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,20500,3
306947597057000,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,28400,3
306947597069100,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,40500,3
306947597074700,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,46100,3
306947597082300,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,53700,3
306947597090100,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,61500,3
306947597093100,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,64500,3
306947597105200,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,76600,3
306947597106500,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,77900,3
306947597108400,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,79800,3
306947597123600,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,95000,3
306947597124500,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,95900,3
306947613370700,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,10200,3
306947613372600,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,12100,3
306947613375200,BTCUSDT,coinbase,kraken,49832.83,50204.24,74.5,0.0,14700,3
306947613377700,BTCUSDT,kraken,coinbase,49810.21,50116.04,61.4,0.0,17200,3
306947613381100,BTCUSDT,coinbase,bybit,49832.83,51006.01,235.4,0.0,20600,3
306947613384900,BTCUSDT,bybit,coinbase,48764.27,50116.04,277.2,0.0,24400,3
306947613386300,BTCUSDT,binance,kraken,49807.64,50204.24,79.6,0.0,25800,3
306947613391700,BTCUSDT,kraken,binance,49810.21,50114.97,61.2,0.0,31200,3
306947613392400,BTCUSDT,binance,bybit,49807.64,51006.01,240.6,0.0,31900,3
306947613393200,BTCUSDT,bybit,binance,48764.27,50114.97,277.0,0.0,32700,3
306947613400500,BTCUSDT,kraken,bybit,49810.21,51006.01,240.1,0.0,40000,3
306947613401000,BTCUSDT,bybit,kraken,48764.27,50204.24,295.3,0.0,40500,3
306947628412400,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,12400,3
306947628505900,BTCUSDT,coinbase,binance,49832.83,50114.97,56.6,0.0,13800,3
306947628414300,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,14300,3
306947628507600,BTCUSDT,binance,coinbase,49807.64,50116.04,61.9,0.0,15500,3
